-97.7437450885773,458.814096026421,254.628871917725,3.71406268287524,3.5685,1991991
-100.326493501663,452.381035380363,251.649131774902,4.22702336221418,3.6965,1991991
-100.048535585403,464.706360392571,237.919040679932,3.72374853760592,3.819,1991991
-97.5392010211945,451.904192500114,232.011968612671,3.76489788203648,3.8815,1991991
-99.6771366596222,450.591875605583,215.078216552734,3.86011499533303,3.238,1991991
-101.622514009476,450.528997950554,221.447839736938,2.74554718180668,2.5865,1991991
-102.117604494095,463.524345927238,191.759570598602,3.14470117479448,3.5435,1991991
-98.0880825519562,461.399255328178,189.059392213821,2.97960517238947,3.742,1991991
-102.890122652054,467.722344927788,186.358446002007,3.67601050636424,3.495,1991991
-105.986535310745,468.203777842522,183.018855184317,3.09519399443811,3.374,1991991
-104.889077425003,466.73056655407,195.669999599457,2.69991824796994,2.4975,1991991
-107.46989941597,466.525079302788,173.0069231987,3.05981913811213,3.2465,1991991
-114.603413820267,469.167592577934,179.462360024452,3.63798947749657,3.0505,1991991
-108.622212648392,458.528935008049,192.430430650711,3.88424308990233,2.788,1991991
-116.377255678177,452.239769511223,204.919722557068,3.75946746481933,4.148,1991991
-80.0399219989777,450.166896395683,234.992631912231,3.71326933477928,3.3385,1991991
-77.5663464069366,444.189590983391,238.630350112915,2.97509339080606,3.8865,1991991
-79.0043423175812,447.816340022087,232.196340560913,3.16169052941903,3.4795,1991991
-101.527783632278,434.10055785656,226.979543685913,5.3305653836009,3.6065,1991991
-113.2557117939,441.960579447746,225.296348571777,4.05541322641964,3.58,1991991
-113.779683351517,446.86378341198,219.881692886353,3.48146518130732,2.711,1991991
-79.0097210407257,473.455973677635,212.788750648499,3.69323924959281,4.029,1991992
-84.5586521625519,458.240741305351,212.718167304993,4.11692619339791,3.7805,1991992
-80.9374859333038,464.458123736382,185.417498826981,3.68236427656598,3.4695,1991992
-75.4091618061066,465.135560564995,194.741394519806,3.83522481617225,3.42,1991992
-80.4357082843781,463.422785334587,191.507654190063,3.53729898458836,2.83,1991992
-71.9243061542511,463.55037551403,197.29739522934,3.68797581668112,3.5095,1991992
-82.4043743610382,463.882031970024,201.383652687073,3.90787047923638,3.4695,1991992
-75.9822704792023,467.590325884819,183.695121884346,5.12569963662304,3.3125,1991992
-63.9775516986847,476.408210330009,165.341163158417,3.8236434881727,3.4665,1991992
-77.2488644123077,468.351011805534,171.048646450043,3.34165958446748,3.3365,1991992
-77.7763645648956,466.852079920769,168.606793880463,4.11215139361675,3.11,1991992
-83.7752544879913,460.189152293205,183.731473207474,4.17823259787359,3.2335,1991992
-83.7622272968292,459.06746535778,160.650073051453,3.32969255908384,3.256,1991992
-81.2208874225616,461.453423075676,182.576936602592,3.45422745158634,3.3765,1991992
-86.8962070941925,458.169948153496,177.825978934765,2.94483686801009,3.056,1991992
-91.1799900531769,461.84864669323,203.961591720581,3.65122435151715,3.498,1991992
-86.6513645648956,458.850377612114,208.189004898071,3.36794112690015,3.57,1991992
-87.5670559406281,426.952337794304,298.295951843262,3.92932965360973,3.5105,1991993
-91.5374615192413,425.850815348625,291.48503112793,3.54812427859394,3.7375,1991993
-92.2636616230011,424.083078913689,282.744232177734,4.37687288153801,3.6785,1991993
-91.807763338089,414.832460932732,286.246513366699,3.98506364972054,2.9325,1991993
-91.8380177021027,420.882799677849,277.676639556885,3.33127904690965,3.438,1991993
-94.1589481830597,417.693899683952,265.958332061768,2.96883324331215,3.312,1991993
-92.055882692337,425.008169703484,269.041316986084,4.22785908588758,3.452,1991993
-93.7882816791534,429.841795496941,264.333805084229,3.55289841311177,3.3095,1991993
-89.8131992816925,425.549521021843,261.382095336914,3.2842473234179,3.2375,1991993
-93.6534969806671,433.848131709099,259.49609375,3.31907724742166,3.466,1991993
-88.1151516437531,421.673021845818,288.350997924805,3.52381895546504,3.2875,1991993
-88.7210857868195,422.650053553581,274.699424743652,3.30862326973277,3.294,1991993
-88.1706326007843,418.6735349226,274.117588043213,3.72141878415658,3.1345,1991993
-88.9326221942902,423.326319270134,283.308071136475,3.33267753227828,3.123,1991993
-83.262711763382,422.66731315136,285.066024780273,3.39298229956118,3.347,1991993
-77.6030285358429,425.995171122551,281.504413604736,3.00290564131571,3.7605,1991993
-84.9607861042023,406.342024378777,269.236663818359,4.10388483167128,3.474,1991993
-89.9432842731476,406.330950312614,262.616901397705,3.32081840314864,3.4475,1991993
-87.7010891437531,410.378954463005,253.848976135254,2.92334626569542,3.309,1991993
-89.3170483112335,407.292376093864,250.951099395752,3.38811897140392,3.3245,1991993
-94.9011929035187,400.589537196159,309.637901306152,3.36620470920225,3.01,1991993
-97.1904270648956,395.285151057243,312.929527282715,2.87621836391621,2.9885,1991993
-83.5991795063019,394.504988245964,302.095035552979,4.23147318877353,3.735,1991994
-88.4874584674835,394.23101287365,285.842994689941,4.23015966611754,3.6055,1991994
-96.0189182758331,391.365488581657,281.095344543457,3.95442939312958,3.773,1991994
