-155.5065155,-59.61094761,343.7726644,0.495507384,3.8385,1991
-145.0478668,-61.00383663,350.4372609,4.422491464,3.2,1991
-154.7397766,-65.13044262,341.545049,5.021795053,3.6145,1991
-151.025383,-56.77657604,335.0064061,3.399378497,3.612,1991
-142.3507233,-54.72437763,342.9925817,3.969184974,3.31,1991
-135.4264298,-53.92674351,354.3410467,0.545545888,3.19,1991
-150.6769333,-61.23667812,333.628095,4.197957926,3.687,1991
-154.1826935,25.89650059,335.2477697,1.145837374,3.7215,1991
-141.6812935,10.1002636,348.1279806,3.13827065,2.78,1991
-159.6721649,21.17935085,330.0772756,2.912688022,4.0815,1991
-166.8209,24.25076962,348.4460729,3.338423193,3.8245,1991
-172.1831741,37.87480068,340.1232885,4.694415824,1.265,1991
-176.0252915,38.53954792,328.7701238,5.314300039,3.297,1991
-113.4359779,5.00347805,291.8472112,2.729831922,3.5,1991991
-107.7597885,-3.722019196,274.4812864,4.548434974,3.95,1991991
-105.5048523,-7.312476635,268.0416311,4.557816917,3.45,1991991
-110.6647301,-2.477192402,259.482221,3.958561505,3.3,1991991
-111.5588036,-11.05987358,261.7983487,2.317050487,3.5,1991991
-113.0793991,-1.867666721,272.2371648,3.439718224,3.65,1991991
-114.4612923,1.70884943,274.740125,3.786594621,3.95,1991991
-122.1123657,-2.009230614,259.9551252,0.71896913,2.9,1991991
-120.2737961,-0.71868372,259.7494024,4.502232379,3.85,1991991
-121.5022812,6.828732491,263.6444562,3.635969985,3.7,1991991
-114.258255,-1.296843529,280.7052396,3.976383569,3.65,1991991
-127.5042725,4.350773811,267.5722822,1.74377979,3.5,1991991
-101.3532333,-3.337433308,207.4847616,4.799391269,3.8,1991991
-106.7471199,-6.081737518,200.2407621,3.697938051,3.65,1991991
-105.8176613,-8.99538672,204.0749772,4.973186733,3.4,1991991
-108.7039719,-11.00752378,205.7176507,3.129719915,2.8,1991991
-104.4806175,-5.820277691,210.8008512,3.033921017,3.7,1991991
-107.7422867,1.111019611,208.3816026,4.066914103,3.75,1991991
-107.1521759,-3.843820095,236.3667692,4.62239861,3.15,1991991
-110.7488632,3.053692818,233.9554685,3.800277124,3.35,1991991
-123.8082123,-11.07478929,306.693868,5.706122605,3.4,1991992
-135.1079064,-10.02643931,266.8270391,4.911486678,3.45,1991992
-124.8850174,-1.142974854,284.4952062,6.763972023,3.3,1991993
-121.6550789,5.250354767,282.0928891,3.86044358,3.45,1991993
-121.208252,7.010810852,287.4527753,2.171158996,3.4,1991993
-121.8407097,14.61574745,286.2195409,2.330690325,3.5,1991993
-122.1152458,18.89858246,288.5813955,3.737594307,3.5,1991993
-126.9106484,26.66427135,274.7415021,2.71433226,2.95,1991993
-156.8562393,43.65270519,263.3964628,3.704937479,3.55,1991993
-146.7152405,32.68232632,273.6160787,3.752371019,3.5,1991993
-136.3888321,44.46180439,260.863828,3.264213479,3.6,1991993
-155.4880371,39.23629284,231.9942334,4.629202164,3.4,1991993
-122.118557,4.553956985,271.7726644,3.787196195,3.4,1991994
-136.6048813,22.04649734,269.0334943,3.32257345,3.35,1991994
-133.4229012,17.21455669,261.880338,3.897953732,3.2,1991994
-140.1175919,14.96326733,243.5369466,4.871153715,3,1991994
-144.6437111,5.995453835,248.4448484,2.434973696,2.95,1991994
-153.0385513,3.453988075,246.5074437,3.078560159,3.35,1991994
-145.7203598,3.876731873,252.2735303,3.39009543,3.3,1991994
-148.7193146,1.691915035,244.2297223,3.05479945,3.25,1991994
-159.7460098,4.334448814,235.5714467,3.921859541,3.25,1991994
-160.05056,1.288929939,233.0012601,5.620806188,3.25,1991994
-158.8963623,-0.719582558,230.6699651,3.651903661,3.25,1991994
-149.8553696,6.217443466,226.7766012,4.710698988,3.4,1991994
-154.65802,8.153887749,231.646726,4.213007369,3.2,1991994
-159.8723297,17.726861,231.4531263,2.408000217,3.25,1991994
-156.4992294,23.6289053,236.8472303,1.943348085,3.4,1991994
-154.3361664,26.79304028,243.5418332,5.165881254,3.45,1991994
-107.019352,-35.52958107,258.9889539,3.736284406,3.25,1991996
-103.725441,-42.28843403,263.4168638,4.011506939,3.25,1991996
-106.2982941,-36.8262701,271.1718915,2.269267713,3.3,1991996
-108.4670258,-37.04406643,284.5369619,3.849984065,4,1991996
-106.6678467,-40.43152428,288.662824,2.620101687,4,1991996
-105.9965515,-30.12907505,308.1480535,4.62940669,3.5,1991996
-101.5932846,-35.56797266,306.5626806,4.569170255,3.65,1991996
-105.0398789,-43.59159756,304.7976888,2.338169208,3,1991996
-98.33469392,-16.62891412,308.9405797,4.752709637,3.8,1991997
-94.88283158,-15.17394353,307.6197942,4.754205938,3.4,1991997
-97.73233033,-21.76823747,314.9291051,3.274007105,3.4,1991997
-92.02903367,-11.69371939,316.6421789,5.26730714,3.45,1991997
-88.25145341,-10.48917866,310.2195638,3.914513115,2.75,1991997
-83.34557344,-10.43423772,314.3556188,2.822318494,3.25,1991997
-114.7608223,2.686713219,314.1389669,5.141420636,3.75,1991997
-86.40289308,4.348005295,333.4853948,3.468899427,3.25,1991997
-83.88982011,11.28493881,341.1195653,2.751827106,3.2,1991997
-83.75373841,9.902610779,346.167188,2.44923997,2.5,1991997
-76.5654297,14.86193275,354.2642186,1.296866979,2.75,1991997
-105.3735275,-58.24401951,324.9695943,5.541411376,3.2,1991998
-103.0842705,-63.15427494,310.6385625,3.617691635,3.25,1991998
-104.2604904,-63.9490099,306.6408895,5.222672258,3.4,1991998
-99.21036912,-74.2678442,302.1653646,4.688178417,3.75,1991998
-103.7228584,-72.88124943,295.0008672,3.404740181,3.8,1991998
-100.0668907,-56.43732738,283.9055112,2.759746524,3.5,1991998
-103.5927353,-55.96122265,284.440038,3.219087462,2.9,1991998
-97.54401399,-53.80475903,310.9841588,2.855003613,3.1,1991998
-89.26034547,-20.21615386,292.8448308,2.514346611,3.4,1991999991
-91.4878502,-26.96385431,274.2486623,3.680367329,3.4,1991999991
-87.10466004,-32.58605003,286.7732671,6.191114205,3.25,1991999991
-93.85089112,-36.21080112,295.945516,4.268453968,3.6,1991999991
-87.31335069,-27.55958939,299.164266,4.095871735,3,1991999991
-87.59176637,-32.79992056,292.2595266,3.239669089,3.15,1991999991
-81.53350068,-33.18550587,302.6843465,6.090759788,3.4,1991999991
-79.39457704,-33.63899279,299.3835882,3.312925207,3.1,1991999991
-73.15397264,-32.9446249,306.7916921,3.499982529,3.25,1991999991
-95.49828721,-55.11547756,304.3533147,3.188539291,3.6,1991999991
-94.28154756,-50.99929428,261.6803602,3.454792022,3.2,19919910
-94.59816361,-57.12666416,262.588384,3.610165038,3.4,19919910
-94.78602601,-57.45400715,248.1690038,2.470345654,3,19919910
-96.4697075,-51.77061367,247.0961164,2.847616568,2.9,19919910
-101.5081177,-47.66285992,254.6981939,1.998651199,2.75,19919910
-93.33761979,-32.00608158,227.2608312,2.203421307,2.8,19919910
-96.93634416,-27.60041809,222.0984338,1.715511168,3,19919910
-89.93930436,-50.82186794,231.2733472,3.129824115,3.25,19919910
-88.69910432,-48.37912655,231.1347745,2.097940759,2.9,19919910
-87.17663194,-46.82352161,237.0935567,2.438226921,3.2,19919910
-102.4549522,-55.03727627,232.0807966,1.710465213,2.75,19919910
-95.52519609,-57.73625851,239.5742162,5.42167187,2.95,19919910
-100.2277527,-48.92145157,247.6632016,0.551718483,3,19919910
-90.19910432,-52.64178371,254.8682607,4.676541769,3.4,19919910
-95.91999055,-55.18632793,251.4591039,1.524981814,3.15,19919910
-78.29499436,-61.8214674,263.630956,0.941098547,3.25,19919910
-79.93801118,-61.64935398,272.1989911,5.153092757,3.4,19919910
-89.81313325,-62.49128246,273.0612462,4.96709847,3.55,19919910
-89.75722505,-63.37061024,295.69251,5.820740559,3.5,19919910
-91.71395875,-60.5521574,290.5180791,3.908032768,3.5,19919910
-83.20264436,-47.9083643,299.8190587,2.459075621,3.5,19919910
-84.51302339,-52.60603046,294.8244985,4.451560468,4,19919910
-83.31702424,-59.76520634,288.0707448,2.558048809,3.65,19919910
-77.36384202,-65.84503078,288.2209218,2.728719874,2.45,19919910
-79.24428178,-70.47593784,283.1951688,2.582965267,3.55,19919910
-73.81165696,-61.96843624,299.8849233,3.805635787,3.9,19919910
-70.44948388,-62.3147459,289.0295614,4.972711172,3.95,19919910
-73.08383561,-61.13039303,263.8598493,2.459352434,3.4,19919910
-65.32414437,-58.6449461,256.7226423,4.295458441,3.25,19919910
-80.48154069,-76.04252529,261.996507,4.163185252,3.45,19919910
-79.90650941,-81.30624866,243.8844922,5.430268003,3.3,19919910
-80.55889894,-75.10570621,250.5548108,2.866750609,3.7,19919910
-79.22718049,-81.3424902,227.2014325,3.250002608,3.4,19919910
-89.37126542,-75.3141489,229.7730001,1.744502588,3.5,19919910
-84.19580461,-81.66170788,221.687074,2.108410624,2.9,19919910
-82.66445542,-81.95316601,205.0997938,2.903575979,3.4,19919910
-87.05543901,-76.36666203,205.7740415,3.594252888,3.5,19919910
-58.37205316,-65.30593204,294.2923864,4.139392079,3.6,19919910
-59.63157464,-70.26430225,296.5326284,3.7273232,4.1,19919910
-63.25205041,-71.58094692,261.7856,4.60208024,3.3,19919910
-62.86476327,-75.07820606,265.3888372,5.554750841,3.5,19919910
-62.89010621,-70.36419773,257.1837018,3.342656817,3.55,19919910
-64.15072061,-75.18433857,254.3615239,5.224695296,2.9,19919910
-64.63060952,-65.06654453,244.0367368,4.030730657,3.3,19919910
-63.85816003,-66.31878948,233.1619886,3.171434177,3.1,19919910
-64.37807466,-66.91422176,224.8807958,3.061138032,3.16,19919910
-73.10160447,-68.86314487,217.7755063,3.306404206,2.795,19919910
-74.20628739,-69.47021008,203.2480081,4.707742536,2.875,19919910
-76.5964203,-64.04874706,237.1019872,4.397046246,2.915,19919910
-78.43388368,-59.53907681,240.7735723,2.968193838,3.26,19919910
-78.71729661,-59.28998852,228.2698377,4.468933944,2.93,19919910
-61.98970796,-60.98505306,215.9380811,2.161597989,2.96,19919910
-65.29473687,-64.46059704,211.1467145,2.044337042,2.82,19919910
-86.12453462,-64.19435406,206.8736547,1.7624898,2.64,19919910
-74.21984101,-24.13021255,259.9980024,2.129451414,3.32,19919911
-77.13785554,-28.91338539,263.8677915,5.712480277,3.42,19919911
-77.03277589,-25.22825336,251.281648,4.499112273,3.3,19919911
-74.23825074,-25.01822519,254.3137334,4.221360571,2.865,19919911
-69.30766488,-2.897742748,293.0410817,4.611003232,2.955,19919912
-68.5713234,0.945508003,294.5846456,2.998721237,3.26,19919912
-66.89035607,-0.304611206,300.4687169,4.888091902,3.33,19919912
-69.52557565,-1.68953228,304.721166,4.19104254,3.145,19919912
-60.19582368,16.35893631,301.7501043,4.715381664,3.45,19919912
-57.4684868,2.877009392,297.9919713,2.940215325,3.61,19919912
-62.91004373,2.073242188,307.1923726,2.749233424,3.295,19919912
-59.46588517,4.371534348,312.2162069,3.340794802,3.295,19919912
-67.44507791,3.251597404,320.2358678,4.127678092,3.315,19919912
-81.42881776,-39.28309441,329.7125219,3.260708634,3.895,19919912
-83.3358574,-45.14302731,354.3783315,1.970919678,2.86,19919913
-84.83646012,-44.83093071,349.5416845,3.093387516,2.41,19919913
-79.72429277,-50.64601517,347.3900655,2.532892625,2.745,19919913
-74.00885774,-41.36155987,360.0824331,3.533543821,3.52,19919913
-78.35346986,-9.857562304,234.0604871,1.791709992,2.305,19919914
-77.83884812,8.20899868,224.3957151,3.102772339,3.095,19919915
-78.27167131,9.526794434,220.5064805,3.081764575,3.09,19919915
-75.29888154,13.64866829,229.6065687,2.650839601,3.5,19919915
-76.75889207,12.52687836,209.6548856,1.752978617,2.5,19919915
-71.56981278,9.522611618,218.1766218,3.478171517,2.545,19919915
-68.74382974,12.99007607,226.8376478,3.471553011,3.165,19919915
-78.76129533,16.75049973,206.9783529,3.916785262,3.23,19919915
-75.8448906,17.52264977,220.0730623,3.487314048,3.11,19919915
-72.45388413,18.95946217,236.7336896,4.266016951,3.245,19919915
-80.46512605,12.50857067,205.7505506,1.837684516,3.445,19919915
-68.98730088,13.0126667,217.7620004,0.463496935,3.225,19919915
-65.77213098,8.743336678,222.5160478,2.822834432,3.355,19919915
-65.70698167,12.71992683,243.677873,4.154812278,3.525,19919915
-64.15001489,10.16315651,248.7747281,2.293899512,3.58,19919915
-68.7940426,15.53070831,251.5082029,4.055337752,3.675,19919915
-65.34295274,20.74298954,244.1538747,3.727842136,3.55,19919915
-53.74118424,13.48052311,250.3890165,3.076575681,3.5,19919915
-61.21931459,18.46649075,261.0989545,1.655710555,2.34,19919915
-44.26640512,7.17899704,237.6563466,4.250065756,3.38,19919915
-40.0228119,9.488664627,238.9921926,2.827393971,3.47,19919915
-32.34081174,8.128552437,257.5996106,3.424972641,3.94,19919915
-35.03055383,1.280099392,264.0301259,4.72072517,3.68,19919915
-27.35984994,-4.182896614,262.7036031,3.543875979,3.43,19919915
-33.44653035,0.094016552,266.2985013,4.81643902,3.165,19919915
-38.9804001,-4.683218002,277.243482,2.947540369,3.185,19919915
-42.34269525,10.06098461,276.8069433,5.138689198,3.405,19919915
-44.07364656,7.952792168,272.4151662,3.803580279,2.905,19919915
-41.60492326,8.706693649,270.5662587,2.906218689,3.195,19919915
-38.52775384,9.806940079,278.5626577,0.429232817,2.925,19919915
-60.6947136,14.72234631,268.3350194,2.670881619,3.145,19919916
-61.89197541,9.22629261,271.8795141,2.322765985,3.355,19919916
-51.03756143,20.23569393,285.7004445,4.059229685,3.115,19919916
-54.01984597,7.653349876,288.9990781,3.854021578,2.595,19919916
-57.823555,4.640758514,292.9988988,4.559686557,3.155,19919916
-51.69265557,3.184897423,287.4658025,3.878679383,2.595,19919916
-53.57058717,5.66874218,298.156957,3.878988556,2.755,19919916
-53.23853684,-0.748848915,292.9257711,4.687488528,2.42,19919916
-53.32405854,17.21087551,289.2590955,3.442073064,3.315,19919916
-61.46106149,-45.88888168,339.0882085,4.997035566,3.49,19919916
-61.11888314,-54.50524235,335.4037679,4.072922465,3.44,19919916
-63.94667626,-1.613725662,223.731109,2.583097253,3.07,19919917
-61.61758042,-0.850976467,225.7832216,3.683924651,3.095,19919917
-58.85735894,-1.443712234,229.1733259,3.577979461,3.33,19919917
-74.40295411,-23.07652891,167.2643199,3.519919115,2.595,19919918
-73.05387879,-24.14626813,189.1407379,2.364229222,3.32,19919918
-78.87619782,-28.59656477,186.0866149,3.320261765,3.075,19919918
-81.45988084,-25.16400242,191.0843108,2.982799245,3.3,19919918
-77.78255845,-29.27155685,203.4115079,2.725506867,3.005,19919918
-70.10724641,-39.40839577,185.2396339,4.047359317,3.17,19919919
-67.97381974,-53.15818119,184.9008506,4.365205005,3.515,19919919
-64.77133943,-56.74167919,202.8257688,3.393431826,3.375,19919919
-63.80515863,-60.92260265,198.3011354,3.610433409,3.535,19919919
-74.6847992,-54.58368206,154.0644496,2.613874483,3.245,19919919
-69.28582192,-58.30882549,151.1720007,2.713650876,3.23,19919919
-74.3322754,-60.48132992,137.107364,3.724737585,3.36,19919919
-52.31406022,-20.34501374,177.6917265,3.553890712,3.62,19919920
-69.42328454,-16.55674507,125.5452836,1.49062773,3.15,19919920
-72.71370317,-22.47055912,131.1710904,3.407728304,3.035,19919920
-76.45284272,-22.34510005,134.8953431,2.734526027,3.555,19919920
-66.08826638,-36.21884441,141.8557971,3.52914007,3.395,19919920
-69.32100678,-34.68879128,142.1965907,3.168537424,3.53,19919920
-59.51046754,-16.64004967,149.968469,3.674914473,3.195,19919920
-54.30936433,-33.89323807,161.256371,3.520470476,3,19919920
-51.23710443,-34.40343475,159.314952,3.454151986,2.75,19919920
-64.86282159,1.407570839,139.1744378,3.331172108,3.385,19919920
-59.99902726,-12.70758164,90.60958989,2.289963545,2.24,19919921
-52.79856874,10.91762829,92.30075582,2.822526037,3.34,19919921
-55.46895028,7.566223145,76.26025899,2.785018429,2.62,19919921
-56.68901826,2.122646332,94.05024083,3.352644123,3.15,19919921
-21.47591544,24.96965694,98.7612985,3.336494734,2.89,19919921
-25.00045014,17.5293169,101.2832368,4.416463076,3.145,19919921
-32.08072759,7.473555565,93.61666234,2.760304932,3.275,19919921
-23.94697858,3.674151421,88.9523023,1.499479038,3.05,19919921
-24.63443566,1.738632202,80.09922536,2.151574256,2.83,19919921
-24.77863217,6.383522987,84.01353963,3.960404093,2.46,19919921
107.7382584,-71.40767002,238.0038465,4.100555927,3.005,1992991
109.4653282,-74.78679943,242.7404607,4.674977708,2.815,1992991
107.4956703,-77.01234913,277.3071683,5.125560955,3.47,1992991
113.8899918,-82.24288273,239.8269895,3.201319079,2.91,1992991
103.1735725,-72.8554697,246.3677533,3.927854495,3.055,1992991
95.48167418,-67.16746235,218.3906263,3.734010743,3.345,1992991
106.2687988,-74.83056736,254.0306753,2.752120886,3.185,1992991
109.8987732,-68.86711788,263.5665449,4.560050818,3.13,1992991
114.6944923,-71.02333355,249.3020719,5.166129764,3.43,1992991
116.8852005,-88.54654217,245.1275304,3.456137199,3.165,1992991
117.2279243,-90.66670513,256.6387304,2.718836689,3.295,1992991
116.9355926,-87.48041821,264.1425298,2.816316113,3.46,1992991
121.6692505,-91.81738949,261.0184835,1.129268132,3.605,1992991
122.3494148,-73.04391193,273.3586591,4.919773087,3.39,1992991
121.7755394,-71.93593502,263.3113111,4.403368659,3.115,1992991
123.2557716,-74.26774502,281.178449,4.722206352,3.215,1992991
118.7488556,-62.67018032,251.8897069,3.391257446,2.5,1992991
124.3064041,-61.02852726,257.7007383,4.064902835,3.405,1992991
127.9121933,-53.95373631,250.8839658,3.985393264,3.23,1992991
122.319088,-63.03223896,271.025102,3.941002116,3.715,1992991
103.9332428,-71.68119144,223.5940107,1.764053693,3.025,1992991
120.4193039,-53.57403851,213.9501375,3.581146423,3.22,1992991
128.300766,-56.04652882,264.1999257,4.599838662,3.395,1992991
125.3458023,-66.03929996,284.02086,4.958170292,3.635,1992991
126.9197769,-58.62175655,275.0434202,3.369455178,3.165,1992991
128.6658935,-56.08891964,279.806352,5.192405962,3.515,1992991
99.87961196,-41.01982212,240.1559308,4.758654888,3.46,1992992
113.1953087,-46.01451206,238.1814588,3.34733917,3.005,1992992
108.3715553,-50.39482212,229.5496038,4.28068001,3.325,1992992
106.8349686,-56.41725445,216.0469392,4.36454062,3.535,1992992
111.6796799,-52.71241283,220.7560399,4.04359425,3.32,1992992
110.397232,-50.52438259,212.9769967,4.002055694,3.43,1992992
109.9378509,-46.5860033,223.040973,4.155222282,3.575,1992992
113.5863075,-59.86267948,183.9659503,3.742413109,3.36,1992992
65.18706511,-43.04350185,230.7141164,3.324786182,3.13,1992992
67.19928359,-45.28777409,219.5365976,2.660307763,3.215,1992992
65.91035842,-44.63878345,240.3437818,3.632889334,2.565,1992992
68.49066543,-40.88751698,247.8275808,3.201993038,3.295,1992992
81.95779036,-32.02500105,264.3616803,4.992224373,3.3,1992993
81.79199981,-30.51831675,264.9134496,3.009914033,3.025,1992993
81.05625915,-27.07710218,277.6283658,2.959717726,3.315,1992993
92.40619277,-8.960617304,306.4501241,4.150401709,3.47,1992993
87.17910766,-15.08458257,267.7902654,2.971391727,3.225,1992993
66.55599975,-45.57370663,292.4215902,4.568418534,3.355,1992994
65.70346831,-38.27089787,297.8650869,2.442696661,3.705,1992994
59.18202399,-42.69494247,297.5649618,4.783319369,3.11,1992994
44.75618171,-47.53359032,290.4539922,2.984019933,3.11,1992994
39.7024021,-48.19182682,266.390508,2.828673826,3.56,1992994
37.89949798,-45.41672421,275.4738973,4.36191748,3.475,1992994
27.40445041,-42.80501461,262.2566236,4.131285175,3.195,1992994
33.84421538,-52.92519855,299.426061,3.468699516,3.655,1992994
28.66825866,-32.94628286,285.3133672,3.042557324,3.335,1992995
32.85354613,-24.85353303,291.8739217,4.101652153,3.65,1992995
50.70940207,-14.09962761,294.2610906,3.136392018,3.525,1992995
40.72472381,-17.40062398,294.818517,5.21382289,3.765,1992995
34.8739891,-19.94721407,297.2747854,3.77797555,3.775,1992995
46.15709304,-18.504545,300.6192449,2.788423945,2.235,1992995
40.2661209,-19.02808607,303.1162694,2.562749732,3.075,1992995
66.74004363,4.254498482,303.298467,4.342110623,3.765,1992995
